"Model","Simulation","Sample_Size","N_False_Covariates","Covariate","True_Effect","Estimate","SE","p_value","Significant","RMSE_data","RMSE_latent"
"Covariate_Only",30,50,1,"real",1,0.909857192782904,0.135399858489055,2.17643526275279e-08,TRUE,0.262424384233399,0.180110187379085
"Covariate_Only",30,50,1,"false_1",0,0.118628180444036,0.134794455983729,0.383300825331439,FALSE,0.262424384233399,0.180110187379085
"VAST_GMRF",30,50,1,"real",1,1.04670459921052,0.257362764955734,4.76141205791869e-05,TRUE,0.266758932912208,0.182602803053675
"VAST_GMRF",30,50,1,"false_1",0,0.0225582142679959,0.17623369520977,0.898147620142675,FALSE,0.266758932912208,0.182602803053675
"VAST_RSR",30,50,1,"real",1,0.909857192782905,0.09880727326376,0,TRUE,0.262424384233399,0.180110187379085
"VAST_RSR",30,50,1,"false_1",0,0.118628180444036,0.098365484243847,0.227819817087461,FALSE,0.262424384233399,0.180110187379085
"VAST_Selected",30,50,1,"real",1,0.907598754101503,0.0995687991073794,0,TRUE,0.264577809331564,0.179148658653967
"Covariate_Only",31,50,1,"real",1,2.10909630731635,0.35605652983105,3.51339015841183e-07,TRUE,0.322093656583515,0.234359882194734
"Covariate_Only",31,50,1,"false_1",0,0.499160327161339,0.219165553611732,0.0273459771865162,TRUE,0.322093656583515,0.234359882194734
"VAST_GMRF",31,50,1,"real",1,1.94438513883381,0.343534897077503,1.51430464834235e-08,TRUE,0.341702613270205,0.254013745457748
"VAST_GMRF",31,50,1,"false_1",0,0.0281753442958455,0.320854762981672,0.930024995543408,FALSE,0.341702613270205,0.254013745457748
"VAST_RSR",31,50,1,"real",1,2.10909630731635,0.0468152308954747,0,TRUE,0.322093656583515,0.234359882194734
"VAST_RSR",31,50,1,"false_1",0,0.499160327161338,0.0288164522682291,0,TRUE,0.322093656583515,0.234359882194734
"VAST_Selected",31,50,1,"real",1,2.32736268411988,0.0378355857517292,0,TRUE,0.339402757852122,0.260048172571102
"Covariate_Only",32,50,1,"real",1,0.68088529616792,0.215855419412583,0.00280333323352292,TRUE,0.280652004490941,0.213634445309562
"Covariate_Only",32,50,1,"false_1",0,-0.0593580149600784,0.189593298848086,0.755604423125367,FALSE,0.280652004490941,0.213634445309562
"VAST_GMRF",32,50,1,"real",1,0.776771547561734,0.243044956581013,0.0013934737740825,TRUE,0.281253156593238,0.214438566139344
"VAST_GMRF",32,50,1,"false_1",0,-0.0395254553604357,0.196853404332781,0.840865720833694,FALSE,0.281253156593238,0.214438566139344
"VAST_RSR",32,50,1,"real",1,0.68088529616792,0.128485905962177,1.16247817816273e-07,TRUE,0.280652004490941,0.213634445309562
"VAST_RSR",32,50,1,"false_1",0,-0.0593580149600783,0.112853625974025,0.598906629687603,FALSE,0.280652004490941,0.213634445309562
"VAST_Selected",32,50,1,"real",1,0.705767204481495,0.198797734868567,0.000384971793075728,TRUE,0.28094450512403,0.214452499421206
"Covariate_Only",33,50,1,"real",1,0.811476357407119,0.161895315519183,8.0679743596735e-06,TRUE,0.2041576400999,0.214056892441094
"Covariate_Only",33,50,1,"false_1",0,-0.259493665363396,0.165974935827949,0.124655533633531,FALSE,0.2041576400999,0.214056892441094
"VAST_GMRF",33,50,1,"real",1,0.768219919261292,0.176120333985977,1.2893568036576e-05,TRUE,0.204518727967319,0.215487218034521
"VAST_GMRF",33,50,1,"false_1",0,-0.309697819599496,0.226464228403337,0.171457590119256,FALSE,0.204518727967319,0.215487218034521
"VAST_RSR",33,50,1,"real",1,0.811476357407119,0.113986607851604,1.0866862965031e-12,TRUE,0.2041576400999,0.214056892441094
"VAST_RSR",33,50,1,"false_1",0,-0.259493665363396,0.116858970642507,0.02638001786024,TRUE,0.2041576400999,0.214056892441094
"VAST_Selected",33,50,1,"real",1,0.847708184827081,0.115158306437891,1.82187598340988e-13,TRUE,0.209399273376402,0.213926403027064
"Covariate_Only",34,50,1,"real",1,1.16704987546631,0.164404184399582,5.79227517334399e-09,TRUE,0.245324984370521,0.173887036012071
"Covariate_Only",34,50,1,"false_1",0,-0.00999193910778515,0.122070103888987,0.935110327430442,FALSE,0.245324984370521,0.173887036012071
"VAST_GMRF",34,50,1,"real",1,1.16552415760026,0.173123063731555,1.66950897551033e-11,TRUE,0.247418227196615,0.178476498002472
"VAST_GMRF",34,50,1,"false_1",0,-0.105850496130161,0.142290721928116,0.456935155144301,FALSE,0.247418227196615,0.178476498002472
"VAST_RSR",34,50,1,"real",1,1.16704987546631,0.151677840900237,1.4210854715202e-14,TRUE,0.245324984370521,0.173887036012071
"VAST_RSR",34,50,1,"false_1",0,-0.00999193910778504,0.112620794075094,0.929302869069384,FALSE,0.245324984370521,0.173887036012071
"VAST_Selected",34,50,1,"real",1,1.16066398456714,0.129461819092289,0,TRUE,0.245342469923783,0.173775994591785
"Covariate_Only",35,50,1,"real",1,1.45837991646344,0.250973716558467,5.19681746346641e-07,TRUE,0.270346940805994,0.158178067515063
"Covariate_Only",35,50,1,"false_1",0,0.168862516137303,0.247256662046989,0.497994814591464,FALSE,0.270346940805994,0.158178067515063
"VAST_GMRF",35,50,1,"real",1,1.48424352193297,NA,NA,NA,0.272436450204278,0.163418785047078
"VAST_GMRF",35,50,1,"false_1",0,-0.0133118812456919,NA,NA,NA,0.272436450204278,0.163418785047078
"VAST_RSR",35,50,1,"real",1,1.45837991646344,NA,NA,NA,0.270346940805995,0.158178067515063
"VAST_RSR",35,50,1,"false_1",0,0.168862516137303,NA,NA,NA,0.270346940805995,0.158178067515063
"Covariate_Only",36,50,1,"real",1,0.850835915873085,0.193010004762192,6.01850536981076e-05,TRUE,0.262575585812237,0.200691594874882
"Covariate_Only",36,50,1,"false_1",0,-0.0175338445023135,0.17814478908842,0.922013651782638,FALSE,0.262575585812237,0.200691594874882
"VAST_GMRF",36,50,1,"real",1,0.850166866670268,0.210539724563345,5.39007142332792e-05,TRUE,0.262614096957855,0.200854258380557
"VAST_GMRF",36,50,1,"false_1",0,-0.0383779452450262,0.201440556771472,0.848903654757419,FALSE,0.262614096957855,0.200854258380557
"VAST_RSR",36,50,1,"real",1,0.850835915873085,0.169288936409731,5.00974383310648e-07,TRUE,0.262575585812237,0.200691594874882
"VAST_RSR",36,50,1,"false_1",0,-0.0175338445023135,0.156250666429816,0.910652043074296,FALSE,0.262575585812237,0.200691594874882
"VAST_Selected",36,50,1,"real",1,0.850955256816301,0.170939001492885,6.42040818288336e-07,TRUE,0.262602644838696,0.200520052526584
"Covariate_Only",37,50,1,"real",1,1.24640943217291,0.199867515909226,1.18072570023002e-07,TRUE,0.268274692023071,0.206645411705194
"Covariate_Only",37,50,1,"false_1",0,0.0776998181107114,0.0919159769901602,0.402206676458716,FALSE,0.268274692023071,0.206645411705194
"VAST_GMRF",37,50,1,"real",1,1.16768187302906,0.256487747322823,5.29911308977393e-06,TRUE,0.269320345261403,0.207852961756131
"VAST_GMRF",37,50,1,"false_1",0,0.0363147314350382,0.152392018378645,0.811649879621989,FALSE,0.269320345261403,0.207852961756131
"VAST_RSR",37,50,1,"real",1,1.24640943217291,0.0958576071010475,0,TRUE,0.268274692023071,0.206645411705194
"VAST_RSR",37,50,1,"false_1",0,0.0776998181107114,0.0440834298087406,0.0779742380983056,FALSE,0.268274692023071,0.206645411705194
"VAST_Selected",37,50,1,"real",1,1.23345711013331,0.0934583760122899,0,TRUE,0.270306433335342,0.208041985586305
"Covariate_Only",38,50,1,"real",1,1.08716967895637,0.136597830160188,2.93381027010006e-10,TRUE,0.246577466387851,0.210370714171052
"Covariate_Only",38,50,1,"false_1",0,0.00162312157197619,0.175471057887826,0.9926587605632,FALSE,0.246577466387851,0.210370714171052
"VAST_GMRF",38,50,1,"real",1,1.06773781663759,0.17842535236942,2.17419882098113e-09,TRUE,0.246687494096377,0.210031248808636
"VAST_GMRF",38,50,1,"false_1",0,-0.0141633054372781,0.218180487860251,0.948241242998113,FALSE,0.246687494096377,0.210031248808636
"VAST_RSR",38,50,1,"real",1,1.08716967895637,0.0762679927763027,0,TRUE,0.246577466387851,0.210370714171052
"VAST_RSR",38,50,1,"false_1",0,0.0016231215719761,0.0979724594434984,0.986781954747243,FALSE,0.246577466387851,0.210370714171052
"VAST_Selected",38,50,1,"real",1,1.08755445869994,0.0713570962281594,0,TRUE,0.246577690836216,0.210280295376527
"Covariate_Only",39,50,1,"real",1,0.976799529661399,0.2411648978827,0.000190090583908958,TRUE,0.270887358625337,0.178677866126613
"Covariate_Only",39,50,1,"false_1",0,0.188552509550958,0.119054450338155,0.119957086605728,FALSE,0.270887358625337,0.178677866126613
"VAST_GMRF",39,50,1,"real",1,0.896149171116427,0.241297062285623,0.000204102805296147,TRUE,0.280654386789709,0.193122611281531
"VAST_GMRF",39,50,1,"false_1",0,-0.0290843378825049,0.193928129860737,0.880784475117901,FALSE,0.280654386789709,0.193122611281531
"VAST_RSR",39,50,1,"real",1,0.976799529668916,0.209356207844614,3.07523363896056e-06,TRUE,0.270887358625337,0.178677866126617
"VAST_RSR",39,50,1,"false_1",0,0.188552509571245,0.103351642252448,0.0680948766557176,FALSE,0.270887358625337,0.178677866126617
"VAST_Selected",39,50,1,"real",1,0.844616234572881,0.195915895975111,1.62432357754261e-05,TRUE,0.2780216789237,0.188478070401916
"Covariate_Only",40,50,1,"real",1,1.05540941149985,0.239962388845553,6.21830869393312e-05,TRUE,0.328985693092218,0.263416585112385
"Covariate_Only",40,50,1,"false_1",0,-0.253554753040016,0.272358769802158,0.356632411467742,FALSE,0.328985693092218,0.263416585112385
"VAST_GMRF",40,50,1,"real",1,0.797521269545124,0.287598738101933,0.00555362049180907,TRUE,0.334282753470459,0.274386306881134
"VAST_GMRF",40,50,1,"false_1",0,0.0267344546450195,0.271487905607124,0.921556049292175,FALSE,0.334282753470459,0.274386306881134
"VAST_RSR",40,50,1,"real",1,1.05540941149985,0.135532306283981,6.88338275267597e-15,TRUE,0.328985693092218,0.263416585112385
"VAST_RSR",40,50,1,"false_1",0,-0.253554753040016,0.153829991381328,0.0992954204412053,FALSE,0.328985693092218,0.263416585112385
"VAST_Selected",40,50,1,"real",1,0.954346943139353,0.120985793503622,3.10862446895044e-15,TRUE,0.332005099276747,0.268261910210936
"Covariate_Only",41,50,1,"real",1,0.812051332752198,0.135922564417736,2.94305382776355e-07,TRUE,0.269895496828755,0.180362245357177
"Covariate_Only",41,50,1,"false_1",0,0.62892088824113,0.182686200562567,0.00122033029224496,TRUE,0.269895496828755,0.180362245357177
"VAST_GMRF",41,50,1,"real",1,0.855242239038192,0.209221234566484,4.35593885578234e-05,TRUE,0.278536311197684,0.178950985597999
"VAST_GMRF",41,50,1,"false_1",0,0.326357929203371,0.283904128291126,0.2503351571367,FALSE,0.278536311197684,0.178950985597999
"VAST_RSR",41,50,1,"real",1,0.812051332752198,0.113152387462275,7.14539538648751e-13,TRUE,0.269895496828755,0.180362245357177
"VAST_RSR",41,50,1,"false_1",0,0.62892088824113,0.152082031696638,3.54328222818001e-05,TRUE,0.269895496828755,0.180362245357177
"VAST_Selected",41,50,1,"real",1,0.750586513486304,0.110834283407532,1.26881838369286e-11,TRUE,0.302013395303672,0.213273423692076
"Covariate_Only",42,50,1,"real",1,1.10890147532693,0.208129539627996,2.75339637907901e-06,TRUE,0.282112145424289,0.200504560040553
"Covariate_Only",42,50,1,"false_1",0,-0.343886696517957,0.194703615327364,0.0838558319803124,FALSE,0.282112145424289,0.200504560040553
"VAST_GMRF",42,50,1,"real",1,1.38528401232353,0.246351428842696,1.87449264998918e-08,TRUE,0.293392501673507,0.216153692384893
"VAST_GMRF",42,50,1,"false_1",0,-0.096334530882674,0.245538579594197,0.694807239222341,FALSE,0.293392501673507,0.216153692384893
"VAST_RSR",42,50,1,"real",1,1.10890147532693,5.32295554806981e-05,0,TRUE,0.282112145424289,0.200504560040553
"VAST_RSR",42,50,1,"false_1",0,-0.343886696517957,4.9795847878608e-05,0,TRUE,0.282112145424289,0.200504560040553
"VAST_Selected",42,50,1,"real",1,1.06822331301739,2.98326838754553e-05,0,TRUE,0.291323922565813,0.209353718026744
"Covariate_Only",43,50,1,"real",1,1.09387286883884,0.182041104761281,2.60917140989662e-07,TRUE,0.288671697251545,0.239810563022022
"Covariate_Only",43,50,1,"false_1",0,0.236491329120559,0.179508952080391,0.194079416885018,FALSE,0.288671697251545,0.239810563022022
"VAST_GMRF",43,50,1,"real",1,1.22603973890951,0.152972816919483,1.11022302462516e-15,TRUE,0.290306087943199,0.241857472286366
"VAST_GMRF",43,50,1,"false_1",0,0.268764616076307,0.158226200481018,0.089392679490647,FALSE,0.290306087943199,0.241857472286366
"VAST_RSR",43,50,1,"real",1,1.09387286883884,0.106887940816394,0,TRUE,0.288671697251545,0.239810563022022
"VAST_RSR",43,50,1,"false_1",0,0.236491329120559,0.105401152509721,0.0248500222489475,TRUE,0.288671697251545,0.239810563022022
"VAST_Selected",43,50,1,"real",1,1.04513563430478,0.104775575563161,0,TRUE,0.293953467857165,0.235039889035099
"Covariate_Only",44,50,1,"real",1,0.96075970847652,0.210145952080551,3.51872316089228e-05,TRUE,0.290128597640775,0.182601383848656
"Covariate_Only",44,50,1,"false_1",0,0.289783975484614,0.252066049762145,0.256110694336956,FALSE,0.290128597640775,0.182601383848656
"VAST_GMRF",44,50,1,"real",1,1.01195860690199,0.254206165402289,6.86670082391538e-05,TRUE,0.29761881259633,0.193235961551425
"VAST_GMRF",44,50,1,"false_1",0,-0.06780881585007,0.281086541817223,0.809370493383609,FALSE,0.29761881259633,0.193235961551425
"VAST_RSR",44,50,1,"real",1,0.96075970847652,0.120011084165385,1.22124532708767e-15,TRUE,0.290128597640775,0.182601383848656
"VAST_RSR",44,50,1,"false_1",0,0.289783975484614,0.143950999834845,0.0441068739130065,TRUE,0.290128597640775,0.182601383848656
"VAST_Selected",44,50,1,"real",1,0.908659540290178,0.116788599345314,7.21644966006352e-15,TRUE,0.294179588565481,0.190170077902727
"Covariate_Only",45,50,1,"real",1,1.10570572803686,0.182237222081031,2.12811025456899e-07,TRUE,0.269435292668777,0.191300480323716
"Covariate_Only",45,50,1,"false_1",0,0.214448208893907,0.13469076169412,0.118054695325426,FALSE,0.269435292668777,0.191300480323716
"VAST_GMRF",45,50,1,"real",1,0.846706831926572,0.225710194193356,0.000175919491795185,TRUE,0.276604341870457,0.201577556134475
"VAST_GMRF",45,50,1,"false_1",0,0.0429968848834425,0.205991585027198,0.834658028867955,FALSE,0.276604341870457,0.201577556134475
"VAST_RSR",45,50,1,"real",1,1.10570572803686,0.0917308459237764,0,TRUE,0.269435292668777,0.191300480323716
"VAST_RSR",45,50,1,"false_1",0,0.214448208893907,0.0677978810652949,0.0015612455592241,TRUE,0.269435292668777,0.191300480323716
"VAST_Selected",45,50,1,"real",1,0.974121152255144,0.0822042534211677,0,TRUE,0.276605883507568,0.201565695947608
"Covariate_Only",46,50,1,"real",1,1.19605047498926,0.198276221742087,2.40559073081247e-07,TRUE,0.257290792416705,0.185948352506104
"Covariate_Only",46,50,1,"false_1",0,-0.243641053136771,0.159534451033645,0.133413563010936,FALSE,0.257290792416705,0.185948352506104
"VAST_GMRF",46,50,1,"real",1,1.10696561879735,0.23879460635665,3.55836305543367e-06,TRUE,0.259359612473324,0.180085499185859
"VAST_GMRF",46,50,1,"false_1",0,-0.178617014334311,0.21191052469824,0.399290620910999,FALSE,0.259359612473324,0.180085499185859
"VAST_RSR",46,50,1,"real",1,1.19605047498926,0.126908557606321,0,TRUE,0.257290792416705,0.185948352506104
"VAST_RSR",46,50,1,"false_1",0,-0.243641053136771,0.102111523466147,0.0170314093730877,TRUE,0.257290792416705,0.185948352506104
"VAST_Selected",46,50,1,"real",1,1.06870756072919,0.118996479120123,0,TRUE,0.263597432730477,0.182236736338144
"Covariate_Only",47,50,1,"real",1,1.3316058228818,0.239310787701984,1.2206770783814e-06,TRUE,0.302749125208077,0.280931298363616
"Covariate_Only",47,50,1,"false_1",0,-0.250232955222187,0.215446108644454,0.251317897002358,FALSE,0.302749125208077,0.280931298363616
"VAST_GMRF",47,50,1,"real",1,1.27881969652942,0.259584404225361,8.37533510766875e-07,TRUE,0.303976268250226,0.285737278498275
"VAST_GMRF",47,50,1,"false_1",0,-0.151308558658251,0.215155545041511,0.481898743458397,FALSE,0.303976268250226,0.285737278498275
"VAST_RSR",47,50,1,"real",1,1.3316058228818,0.137359251615011,0,TRUE,0.302749125208077,0.280931298363616
"VAST_RSR",47,50,1,"false_1",0,-0.250232955222187,0.12366143846228,0.0430182634224482,TRUE,0.302749125208077,0.280931298363616
"VAST_Selected",47,50,1,"real",1,1.409930866691,0.131522181044137,0,TRUE,0.307063158268155,0.295171655870704
"Covariate_Only",48,50,1,"real",1,1.82537393619232,0.241877997216768,1.21871956344318e-09,TRUE,0.367734799332046,0.345008694502637
"Covariate_Only",48,50,1,"false_1",0,-0.232122377819312,0.228639313203719,0.315192318765356,FALSE,0.367734799332046,0.345008694502637
"VAST_GMRF",48,50,1,"real",1,0.927168890706452,0.213228091695564,1.37228592989036e-05,TRUE,0.422164464958356,0.399399490552412
"VAST_GMRF",48,50,1,"false_1",0,0.0354266963009524,0.204490014968038,0.862459531303627,FALSE,0.422164464958356,0.399399490552412
"VAST_RSR",48,50,1,"real",1,1.82537393620554,0.125444589130665,0,TRUE,0.367734799332046,0.34500869450269
"VAST_RSR",48,50,1,"false_1",0,-0.232122377823249,0.118578643092757,0.0502840723544701,FALSE,0.367734799332046,0.34500869450269
"VAST_Selected",48,50,1,"real",1,1.81859542378452,0.124520667051698,0,TRUE,0.371745104604347,0.348449494897732
"Covariate_Only",49,50,1,"real",1,1.38989972058609,0.22371090567008,1.28061207347242e-07,TRUE,0.320411751253667,0.189184022817145
"Covariate_Only",49,50,1,"false_1",0,-0.00731713937055829,0.251376057555372,0.976901437938445,FALSE,0.320411751253667,0.189184022817145
"VAST_GMRF",49,50,1,"real",1,0.934402666848787,0.32477156436225,0.00401338989832567,TRUE,0.335109278584392,0.224210083158834
"VAST_GMRF",49,50,1,"false_1",0,-0.0509129453593818,0.289989105334811,0.860632969899923,FALSE,0.335109278584392,0.224210083158834
"VAST_RSR",49,50,1,"real",1,1.38989972058609,7.87483697833362e-05,0,TRUE,0.320411751253667,0.189184022817145
"VAST_RSR",49,50,1,"false_1",0,-0.0073171393705582,8.84867667749786e-05,0,TRUE,0.320411751253667,0.189184022817145
"VAST_Selected",49,50,1,"real",1,1.38883692780765,5.57872014545539e-05,0,TRUE,0.320414639361854,0.189159121056705
"Covariate_Only",50,50,1,"real",1,0.652390339925055,0.198977735093013,0.00196692920626341,TRUE,0.25054868042867,0.187478177048053
"Covariate_Only",50,50,1,"false_1",0,-0.382032298336548,0.209350183675192,0.0743833026661002,FALSE,0.25054868042867,0.187478177048053
"VAST_GMRF",50,50,1,"real",1,0.749730713490852,0.247682515722027,0.00247008017800709,TRUE,0.251892272758672,0.181122932072757
"VAST_GMRF",50,50,1,"false_1",0,-0.255895209490052,0.240238753600364,0.286798825423177,FALSE,0.251892272758672,0.181122932072757
"VAST_RSR",50,50,1,"real",1,0.652390339925055,0.172157176780588,0.000150948275494667,TRUE,0.25054868042867,0.187478177048053
"VAST_RSR",50,50,1,"false_1",0,-0.382032298336548,0.181131504804651,0.0349322150011442,TRUE,0.25054868042867,0.187478177048053
"VAST_Selected",50,50,1,"real",1,0.72928095347009,0.166709895917743,1.21682634782738e-05,TRUE,0.259272802221525,0.177804531680951
"Covariate_Only",1,50,3,"real",1,0.787938750430968,0.235959912613641,0.0016945809946623,TRUE,0.301317985356997,0.207187090804951
"Covariate_Only",1,50,3,"false_1",0,-0.010634622852853,0.290351589315674,0.970944647553759,FALSE,0.301317985356997,0.207187090804951
"Covariate_Only",1,50,3,"false_2",0,0.315627556395081,0.232415140740568,0.181223489690415,FALSE,0.301317985356997,0.207187090804951
"Covariate_Only",1,50,3,"false_3",0,-0.674034528568966,0.293630021125707,0.0264170751312945,TRUE,0.301317985356997,0.207187090804951
"VAST_GMRF",1,50,3,"real",1,1.26266088285069,0.275412817852536,4.54830448848309e-06,TRUE,0.341087810314896,0.258474174940067
"VAST_GMRF",1,50,3,"false_1",0,0.113999690373335,0.330058343960607,0.729799283350902,FALSE,0.341087810314896,0.258474174940067
"VAST_GMRF",1,50,3,"false_2",0,-0.225152797518723,0.283453106127124,0.427008493797303,FALSE,0.341087810314896,0.258474174940067
