"Model","Simulation","Sample_Size","Covariate","True_Effect","Estimate","SE","p_value","Significant","RMSE_data","RMSE_latent","RMSE_cv_with_gmrf","RMSE_with_gmrf"
"Covariate_Only",29,200,"real",1,1.19117570214918,0.151137111137019,2.23257786538094e-13,TRUE,0.229241109165972,0.108398373280786,NA,NA
"Covariate_Only",29,200,"false_1",0,0.219960876920306,0.138882700299217,0.114862212625405,FALSE,0.229241109165972,0.108398373280786,NA,NA
"Covariate_Only",29,200,"false_2",0,-0.442270649163391,0.136745612813887,0.00143246166508989,TRUE,0.229241109165972,0.108398373280786,NA,NA
"Covariate_Only",29,200,"false_3",0,-0.260766939254132,0.10550228464507,0.0143054817081833,TRUE,0.229241109165972,0.108398373280786,NA,NA
"VAST_Normal",29,200,"real",1,1.20089938692593,0.197802097392707,1.26944788014782e-09,TRUE,0.23068547029662,0.11133609677573,NA,0.0807490355376855
"VAST_Normal",29,200,"false_1",0,0.255980400654809,0.179064255652003,0.152847667850444,FALSE,0.23068547029662,0.11133609677573,NA,0.0807490355376855
"VAST_Normal",29,200,"false_2",0,-0.272394661462338,0.238477333172714,0.25336069927334,FALSE,0.23068547029662,0.11133609677573,NA,0.0807490355376855
"VAST_Normal",29,200,"false_3",0,-0.19496260343058,0.157495965059813,0.21575703148526,FALSE,0.23068547029662,0.11133609677573,NA,0.0807490355376855
"VAST_RSR",29,200,"real",1,1.19117570214918,0.125076068003036,0,TRUE,0.229241109165972,0.108398373280786,NA,0.0807490355376855
"VAST_RSR",29,200,"false_1",0,0.219960876920306,0.114934723420258,0.0556470464927651,FALSE,0.229241109165972,0.108398373280786,NA,0.0807490355376855
"VAST_RSR",29,200,"false_2",0,-0.442270649163391,0.113166140590848,9.30042096621841e-05,TRUE,0.229241109165972,0.108398373280786,NA,0.0807490355376855
"VAST_RSR",29,200,"false_3",0,-0.260766939254133,0.0873101968766576,0.00282031936743987,TRUE,0.229241109165972,0.108398373280786,NA,0.0807490355376855
"VAST_Selected",29,200,"real",1,0.904819526437848,0.085818360630613,0,TRUE,0.23639932355677,0.108474546671892,NA,0.0734395619676682
"Covariate_Only",30,200,"real",1,0.688513505779711,0.104524349751529,4.07097062332758e-10,TRUE,0.268179966378184,0.178261117254103,NA,NA
"Covariate_Only",30,200,"false_1",0,-0.573744619934413,0.127139623471019,1.10502241351099e-05,TRUE,0.268179966378184,0.178261117254103,NA,NA
"Covariate_Only",30,200,"false_2",0,0.153042663718356,0.0995337828280086,0.125768664824069,FALSE,0.268179966378184,0.178261117254103,NA,NA
"Covariate_Only",30,200,"false_3",0,0.0178296059239058,0.150773155971588,0.905987722495775,FALSE,0.268179966378184,0.178261117254103,NA,NA
"VAST_Normal",30,200,"real",1,1.21930815304747,0.201327610363567,1.39254829889524e-09,TRUE,0.302044395277629,0.230418945317449,NA,0.0773057682583808
"VAST_Normal",30,200,"false_1",0,0.17956831307484,0.201700238567551,0.37331921785194,FALSE,0.302044395277629,0.230418945317449,NA,0.0773057682583808
"VAST_Normal",30,200,"false_2",0,0.10778287992198,0.20230135215991,0.594183260271257,FALSE,0.302044395277629,0.230418945317449,NA,0.0773057682583808
"VAST_Normal",30,200,"false_3",0,0.110668797046424,0.211450916646124,0.600711101811324,FALSE,0.302044395277629,0.230418945317449,NA,0.0773057682583808
"VAST_RSR",30,200,"real",1,0.68851350577971,0.0782861700058779,0,TRUE,0.268179966378184,0.178261117254103,NA,0.0773057682583808
"VAST_RSR",30,200,"false_1",0,-0.573744619934413,0.0952244544089112,1.68919966903047e-09,TRUE,0.268179966378184,0.178261117254103,NA,0.0773057682583808
"VAST_RSR",30,200,"false_2",0,0.153042663718356,0.0745483579885908,0.040079232748044,TRUE,0.268179966378184,0.178261117254103,NA,0.0773057682583808
"VAST_RSR",30,200,"false_3",0,0.017829605923906,0.112925389622353,0.874544760940433,FALSE,0.268179966378184,0.178261117254103,NA,0.0773057682583808
"VAST_Selected",30,200,"real",1,0.797363759272592,0.058486608843195,0,TRUE,0.282863257805689,0.20135950943668,NA,0.0766675459342117
"Covariate_Only",31,200,"real",1,0.953020651420594,0.0841605440703072,3.58843503439553e-23,TRUE,0.216727640758016,0.121109687917308,NA,NA
"Covariate_Only",31,200,"false_1",0,0.347241475844758,0.121365085745706,0.00468175003178413,TRUE,0.216727640758016,0.121109687917308,NA,NA
"Covariate_Only",31,200,"false_2",0,0.360582578086881,0.100140139305755,0.000402446589788147,TRUE,0.216727640758016,0.121109687917308,NA,NA
"Covariate_Only",31,200,"false_3",0,0.0512505824938494,0.11378433486906,0.652909002026199,FALSE,0.216727640758016,0.121109687917308,NA,NA
"VAST_Normal",31,200,"real",1,0.971797394984238,0.12828189159148,3.574918139293e-14,TRUE,0.218344554365897,0.123501521203778,NA,0.0855420121923337
"VAST_Normal",31,200,"false_1",0,0.375850541377624,0.161748253883241,0.0201428637908166,TRUE,0.218344554365897,0.123501521203778,NA,0.0855420121923337
"VAST_Normal",31,200,"false_2",0,0.248754586843344,0.171803189921876,0.147643801601278,FALSE,0.218344554365897,0.123501521203778,NA,0.0855420121923337
"VAST_Normal",31,200,"false_3",0,0.0887703675963043,0.155108184483921,0.56711021831978,FALSE,0.218344554365897,0.123501521203778,NA,0.0855420121923337
"VAST_RSR",31,200,"real",1,0.953020651420595,0.0703717891899736,0,TRUE,0.216727640758016,0.121109687917308,NA,0.0855420121923337
"VAST_RSR",31,200,"false_1",0,0.347241475844759,0.101480786792265,0.000622204111113467,TRUE,0.216727640758016,0.121109687917308,NA,0.0855420121923337
"VAST_RSR",31,200,"false_2",0,0.360582578086881,0.0837333081733897,1.65991462784953e-05,TRUE,0.216727640758016,0.121109687917308,NA,0.0855420121923337
"VAST_RSR",31,200,"false_3",0,0.0512505824938491,0.0951420563516982,0.590111596241262,FALSE,0.216727640758016,0.121109687917308,NA,0.0855420121923337
"VAST_Selected",31,200,"real",1,0.741654199316429,0.0577560990522243,0,TRUE,0.225842171752368,0.13739990186352,NA,0.0799504403049877
"VAST_Selected",31,200,"false_1",0,0.732381007779447,0.0662359063845205,0,TRUE,0.225842171752368,0.13739990186352,NA,0.0799504403049877
"Covariate_Only",32,200,"real",1,0.69831860744907,0.112502876619778,3.17973346195391e-09,TRUE,0.247147278718342,0.155542504409579,NA,NA
"Covariate_Only",32,200,"false_1",0,0.187899695261081,0.102932833032325,0.0694614894894325,FALSE,0.247147278718342,0.155542504409579,NA,NA
"Covariate_Only",32,200,"false_2",0,0.321772837317699,0.102410117559689,0.00193958637629829,TRUE,0.247147278718342,0.155542504409579,NA,NA
"Covariate_Only",32,200,"false_3",0,-0.233120342312946,0.117128411421928,0.0479551040424127,TRUE,0.247147278718342,0.155542504409579,NA,NA
"VAST_Normal",32,200,"real",1,1.04990956340769,0.199940547864053,1.51186368979594e-07,TRUE,0.265472450481303,0.188991157438579,NA,0.0759059378634805
"VAST_Normal",32,200,"false_1",0,0.0690621143547399,0.175606044717287,0.69411365939085,FALSE,0.265472450481303,0.188991157438579,NA,0.0759059378634805
"VAST_Normal",32,200,"false_2",0,0.0289265625632973,0.218069415243502,0.894471440097793,FALSE,0.265472450481303,0.188991157438579,NA,0.0759059378634805
"VAST_Normal",32,200,"false_3",0,0.00146443075149935,0.196619000478266,0.994057360269179,FALSE,0.265472450481303,0.188991157438579,NA,0.0759059378634805
"VAST_RSR",32,200,"real",1,0.69831860744907,0.0858694952361913,4.44089209850063e-16,TRUE,0.247147278718342,0.155542504409579,NA,0.0759059378634805
"VAST_RSR",32,200,"false_1",0,0.187899695261081,0.0785650170136456,0.016773019200316,TRUE,0.247147278718342,0.155542504409579,NA,0.0759059378634805
"VAST_RSR",32,200,"false_2",0,0.3217728373177,0.0781660466483003,3.84620111658629e-05,TRUE,0.247147278718342,0.155542504409579,NA,0.0759059378634805
"VAST_RSR",32,200,"false_3",0,-0.233120342312946,0.0894000035271078,0.00911767727029966,TRUE,0.247147278718342,0.155542504409579,NA,0.0759059378634805
"VAST_Selected",32,200,"real",1,0.823088875174377,0.0834133711080218,0,TRUE,0.265971711728526,0.189409849106022,NA,0.0753786465866912
"Covariate_Only",33,200,"real",1,0.288801635724343,0.0756763037661489,0.000181842228330991,TRUE,0.261735306059013,0.16223133161365,NA,NA
"Covariate_Only",33,200,"false_1",0,-0.0831924944402879,0.121595125645531,0.494676171344808,FALSE,0.261735306059013,0.16223133161365,NA,NA
"Covariate_Only",33,200,"false_2",0,-0.130821956230599,0.0843332332584177,0.122463155701922,FALSE,0.261735306059013,0.16223133161365,NA,NA
"Covariate_Only",33,200,"false_3",0,-0.168013992236073,0.127890440736521,0.190479309666679,FALSE,0.261735306059013,0.16223133161365,NA,NA
"VAST_Normal",33,200,"real",1,0.858514132188028,0.144416123152744,2.76921419128939e-09,TRUE,0.307218361076641,0.22296949268813,NA,0.0862107564618311
"VAST_Normal",33,200,"false_1",0,-0.0585731301408191,0.14439111354327,0.684995332314097,FALSE,0.307218361076641,0.22296949268813,NA,0.0862107564618311
"VAST_Normal",33,200,"false_2",0,-0.108579340286855,0.116895444559971,0.352962364851447,FALSE,0.307218361076641,0.22296949268813,NA,0.0862107564618311
"VAST_Normal",33,200,"false_3",0,-0.0853837632020911,0.157499461091176,0.587735162277632,FALSE,0.307218361076641,0.22296949268813,NA,0.0862107564618311
"VAST_RSR",33,200,"real",1,0.288801635724342,0.0631795793542798,4.85117145365699e-06,TRUE,0.261735306059013,0.16223133161365,NA,0.0862107564618311
"VAST_RSR",33,200,"false_1",0,-0.0831924944402877,0.101515646344926,0.412498829737814,FALSE,0.261735306059013,0.16223133161365,NA,0.0862107564618311
"VAST_RSR",33,200,"false_2",0,-0.130821956230599,0.0704069561763736,0.0631572530167456,FALSE,0.261735306059013,0.16223133161365,NA,0.0862107564618311
"VAST_RSR",33,200,"false_3",0,-0.168013992236073,0.106771391400609,0.115583136641682,FALSE,0.261735306059013,0.16223133161365,NA,0.0862107564618311
"VAST_Selected",33,200,"real",1,0.356588220798532,0.0536708939366905,3.05329095340312e-11,TRUE,0.264167524510725,0.166467310368413,NA,0.0864064056676798
"Covariate_Only",34,200,"real",1,1.15821893346006,0.158830697099436,7.45607936083634e-12,TRUE,0.269807965426094,0.165415953767107,NA,NA
"Covariate_Only",34,200,"false_1",0,-0.151524476050009,0.135689351677112,0.265496136690077,FALSE,0.269807965426094,0.165415953767107,NA,NA
"Covariate_Only",34,200,"false_2",0,0.176984907717493,0.162929297058291,0.278701345372118,FALSE,0.269807965426094,0.165415953767107,NA,NA
"Covariate_Only",34,200,"false_3",0,0.289420832559276,0.1198197678448,0.0166374701992554,TRUE,0.269807965426094,0.165415953767107,NA,NA
"VAST_Normal",34,200,"real",1,0.924543514442892,0.211547188023065,1.24025360012103e-05,TRUE,0.27613631636446,0.171775345036286,NA,0.0854664061033278
"VAST_Normal",34,200,"false_1",0,-0.0585793623130278,0.187292337575557,0.754455661156211,FALSE,0.27613631636446,0.171775345036286,NA,0.0854664061033278
"VAST_Normal",34,200,"false_2",0,0.104414738156609,0.237983632069132,0.660844460683757,FALSE,0.27613631636446,0.171775345036286,NA,0.0854664061033278
"VAST_Normal",34,200,"false_3",0,0.0772600835328881,0.201026040803507,0.700734814510807,FALSE,0.27613631636446,0.171775345036286,NA,0.0854664061033278
"VAST_RSR",34,200,"real",1,1.15821893346006,0.120914571418971,0,TRUE,0.269807965426094,0.165415953767107,NA,0.0854664061033278
"VAST_RSR",34,200,"false_1",0,-0.15152447605001,0.103297536960909,0.142410321847346,FALSE,0.269807965426094,0.165415953767107,NA,0.0854664061033278
"VAST_RSR",34,200,"false_2",0,0.176984907717492,0.124034752004293,0.153609371444968,FALSE,0.269807965426094,0.165415953767107,NA,0.0854664061033278
"VAST_RSR",34,200,"false_3",0,0.289420832559276,0.0912163463427,0.00150921721731478,TRUE,0.269807965426094,0.165415953767107,NA,0.0854664061033278
"VAST_Selected",34,200,"real",1,0.972241522668367,0.092841363407732,0,TRUE,0.284005774667068,0.180704389206545,NA,0.0844040675560259
"Covariate_Only",35,200,"real",1,0.719406443930918,0.0957299111925477,2.01174316190715e-12,TRUE,0.23149943207816,0.146851906627852,NA,NA
"Covariate_Only",35,200,"false_1",0,0.44425467047442,0.108635452766827,6.32125979738832e-05,TRUE,0.23149943207816,0.146851906627852,NA,NA
"Covariate_Only",35,200,"false_2",0,0.0413351516343353,0.110205609687298,0.7080137836337,FALSE,0.23149943207816,0.146851906627852,NA,NA
"Covariate_Only",35,200,"false_3",0,-0.203665667651986,0.0891336270409017,0.0233921048536465,TRUE,0.23149943207816,0.146851906627852,NA,NA
"VAST_Normal",35,200,"real",1,0.675948551954533,0.168923748554982,6.29419241258145e-05,TRUE,0.239898032366329,0.156871315583501,NA,0.0832022859040492
"VAST_Normal",35,200,"false_1",0,0.178535623649757,0.159308885081456,0.262420510549655,FALSE,0.239898032366329,0.156871315583501,NA,0.0832022859040492
"VAST_Normal",35,200,"false_2",0,0.124262531844337,0.155930693459166,0.425504036825591,FALSE,0.239898032366329,0.156871315583501,NA,0.0832022859040492
"VAST_Normal",35,200,"false_3",0,-0.0217202449768028,0.136348381278322,0.873432822145494,FALSE,0.239898032366329,0.156871315583501,NA,0.0832022859040492
"VAST_RSR",35,200,"real",1,0.719406443930918,0.0787064062391881,0,TRUE,0.23149943207816,0.146851906627852,NA,0.0832022859040492
"VAST_RSR",35,200,"false_1",0,0.44425467047442,0.0893169749238167,6.56154941269804e-07,TRUE,0.23149943207816,0.146851906627852,NA,0.0832022859040492
"VAST_RSR",35,200,"false_2",0,0.0413351516343351,0.0906079132199289,0.648247580953986,FALSE,0.23149943207816,0.146851906627852,NA,0.0832022859040492
"VAST_RSR",35,200,"false_3",0,-0.203665667651986,0.07328312929637,0.00544993849542008,TRUE,0.23149943207816,0.146851906627852,NA,0.0832022859040492
"VAST_Selected",35,200,"real",1,0.724629497570263,0.0570378907104256,0,TRUE,0.24490530934494,0.160228402026561,NA,0.0807669658600361
"Covariate_Only",36,200,"real",1,0.81709252968184,0.121513426355627,1.90384980557743e-10,TRUE,0.258571672507644,0.160252093639702,NA,NA
"Covariate_Only",36,200,"false_1",0,0.0148415336735763,0.128664569297767,0.908285938150837,FALSE,0.258571672507644,0.160252093639702,NA,NA
"Covariate_Only",36,200,"false_2",0,0.0644976211011423,0.102943358782003,0.531696834022479,FALSE,0.258571672507644,0.160252093639702,NA,NA
"Covariate_Only",36,200,"false_3",0,0.1835077926927,0.135504724378159,0.177222638115412,FALSE,0.258571672507644,0.160252093639702,NA,NA
"VAST_Normal",36,200,"real",1,0.819854815204543,0.191688550168159,1.89415996281195e-05,TRUE,0.28689395206622,0.20704819249633,NA,0.0750671338362404
"VAST_Normal",36,200,"false_1",0,0.0129436749124186,0.207697526390605,0.950308135669741,FALSE,0.28689395206622,0.20704819249633,NA,0.0750671338362404
"VAST_Normal",36,200,"false_2",0,-0.0112191884577487,0.177592874762837,0.94962823453161,FALSE,0.28689395206622,0.20704819249633,NA,0.0750671338362404
"VAST_Normal",36,200,"false_3",0,-0.376133330819209,0.263998395724517,0.154227709595744,FALSE,0.28689395206622,0.20704819249633,NA,0.0750671338362404
"VAST_RSR",36,200,"real",1,0.817092529681839,0.0916895580879648,0,TRUE,0.258571672507644,0.160252093639702,NA,0.0750671338362404
"VAST_RSR",36,200,"false_1",0,0.0148415336735755,0.0970855472872963,0.878500257734057,FALSE,0.258571672507644,0.160252093639702,NA,0.0750671338362404
"VAST_RSR",36,200,"false_2",0,0.0644976211011419,0.077677268742209,0.40635328927364,FALSE,0.258571672507644,0.160252093639702,NA,0.0750671338362404
"VAST_RSR",36,200,"false_3",0,0.183507792692698,0.102246876494974,0.0726932112369513,FALSE,0.258571672507644,0.160252093639702,NA,0.0750671338362404
"VAST_Selected",36,200,"real",1,0.791731516242883,0.0791015296957604,0,TRUE,0.261528493508944,0.166509789956491,NA,0.0750327572221389
"Covariate_Only",37,200,"real",1,1.15439224753113,0.180256636629388,1.10542183607383e-09,TRUE,0.262663994907178,0.160578283819174,NA,NA
"Covariate_Only",37,200,"false_1",0,-0.20514678888475,0.149617149039335,0.171905686246048,FALSE,0.262663994907178,0.160578283819174,NA,NA
"Covariate_Only",37,200,"false_2",0,0.267003368115358,0.116086516383322,0.0225045322654116,TRUE,0.262663994907178,0.160578283819174,NA,NA
"Covariate_Only",37,200,"false_3",0,-0.130057697578453,0.109156133780789,0.234912105541172,FALSE,0.262663994907178,0.160578283819174,NA,NA
"VAST_Normal",37,200,"real",1,1.17258116939421,0.244012902512863,1.54437457833279e-06,TRUE,0.269932247224529,0.178209788357975,NA,0.0814119567020627
"VAST_Normal",37,200,"false_1",0,0.176030519568291,0.217657185758283,0.418658246399147,FALSE,0.269932247224529,0.178209788357975,NA,0.0814119567020627
"VAST_Normal",37,200,"false_2",0,0.0387538904623147,0.18909406887983,0.837615069511472,FALSE,0.269932247224529,0.178209788357975,NA,0.0814119567020627
"VAST_Normal",37,200,"false_3",0,-0.0811275255623368,0.209326067238193,0.698337732648813,FALSE,0.269932247224529,0.178209788357975,NA,0.0814119567020627
"VAST_RSR",37,200,"real",1,1.15439224753112,0.122722239002207,0,TRUE,0.262663994907178,0.160578283819174,NA,0.0814119567020627
"VAST_RSR",37,200,"false_1",0,-0.205146788884751,0.101862277398337,0.044013489279625,TRUE,0.262663994907178,0.160578283819174,NA,0.0814119567020627
"VAST_RSR",37,200,"false_2",0,0.267003368115358,0.0790339677635202,0.000729256828315705,TRUE,0.262663994907178,0.160578283819174,NA,0.0814119567020627
"VAST_RSR",37,200,"false_3",0,-0.130057697578453,0.0743156279230102,0.0801058952475742,FALSE,0.262663994907178,0.160578283819174,NA,0.0814119567020627
"VAST_Selected",37,200,"real",1,0.936014696518996,0.0765412685184356,0,TRUE,0.266680597146984,0.168975110197356,NA,0.080944615811759
"Covariate_Only",38,200,"real",1,0.2516514789147,0.118763407017758,0.0353619131009967,TRUE,0.257647235947212,0.151145840328436,NA,NA
"Covariate_Only",38,200,"false_1",0,-0.373574493153712,0.136646383492639,0.00683553003240271,TRUE,0.257647235947212,0.151145840328436,NA,NA
"Covariate_Only",38,200,"false_2",0,0.212704150948694,0.114601546334802,0.06495780781966,FALSE,0.257647235947212,0.151145840328436,NA,NA
"Covariate_Only",38,200,"false_3",0,0.176042302219781,0.127508615937481,0.168972990838183,FALSE,0.257647235947212,0.151145840328436,NA,NA
"VAST_Normal",38,200,"real",1,0.939902478213828,0.22004376477197,1.94219773376192e-05,TRUE,0.286329221866156,0.188129540409555,NA,0.0777420054980351
"VAST_Normal",38,200,"false_1",0,-0.0402668242504889,0.19304074390632,0.834766475615382,FALSE,0.286329221866156,0.188129540409555,NA,0.0777420054980351
"VAST_Normal",38,200,"false_2",0,0.0998246793827572,0.18445624907142,0.588381105751619,FALSE,0.286329221866156,0.188129540409555,NA,0.0777420054980351
"VAST_Normal",38,200,"false_3",0,0.0368992572747397,0.192760504491735,0.848192319252055,FALSE,0.286329221866156,0.188129540409555,NA,0.0777420054980351
"VAST_RSR",38,200,"real",1,0.251651478914699,0.102075089166044,0.0136877011149416,TRUE,0.257647235947212,0.151145840328436,NA,0.0777420054980351
"VAST_RSR",38,200,"false_1",0,-0.373574493153712,0.117445197384266,0.00146848227593499,TRUE,0.257647235947212,0.151145840328436,NA,0.0777420054980351
"VAST_RSR",38,200,"false_2",0,0.212704150948694,0.0984980420689882,0.0308132627818722,TRUE,0.257647235947212,0.151145840328436,NA,0.0777420054980351
"VAST_RSR",38,200,"false_3",0,0.17604230221978,0.109591444604744,0.108196859510344,FALSE,0.257647235947212,0.151145840328436,NA,0.0777420054980351
"VAST_Selected",38,200,"real",1,0.242663911438391,0.0970441420624752,0.0123999971143358,TRUE,0.266565913392729,0.167231264073945,NA,0.0843709262478205
"Covariate_Only",39,200,"real",1,0.968392139992433,0.133899405156238,1.05674445038273e-11,TRUE,0.242266824582438,0.172334359832021,NA,NA
"Covariate_Only",39,200,"false_1",0,-0.310890975070816,0.117113965151176,0.00859601474981577,TRUE,0.242266824582438,0.172334359832021,NA,NA
"Covariate_Only",39,200,"false_2",0,-0.655517686957585,0.0681008038561373,3.43834285254566e-18,TRUE,0.242266824582438,0.172334359832021,NA,NA
"Covariate_Only",39,200,"false_3",0,0.242322439006812,0.0943163961345771,0.0109389943944821,TRUE,0.242266824582438,0.172334359832021,NA,NA
"VAST_Normal",39,200,"real",1,0.889516116365804,0.186576052243202,1.86452655681624e-06,TRUE,0.276322167650011,0.221228979875229,NA,0.0733673704418816
"VAST_Normal",39,200,"false_1",0,0.000566348803528119,0.198483717176058,0.997723337916027,FALSE,0.276322167650011,0.221228979875229,NA,0.0733673704418816
"VAST_Normal",39,200,"false_2",0,-0.183477531157926,0.211565918630277,0.38581284415875,FALSE,0.276322167650011,0.221228979875229,NA,0.0733673704418816
"VAST_Normal",39,200,"false_3",0,0.0309270646352399,0.180284801229744,0.863794777156421,FALSE,0.276322167650011,0.221228979875229,NA,0.0733673704418816
"VAST_RSR",39,200,"real",1,0.968392139992433,0.105396342633597,0,TRUE,0.242266824582438,0.172334359832021,NA,0.0733673704418816
"VAST_RSR",39,200,"false_1",0,-0.310890975070817,0.0921840062235515,0.000744878714528108,TRUE,0.242266824582438,0.172334359832021,NA,0.0733673704418816
"VAST_RSR",39,200,"false_2",0,-0.655517686957585,0.0536042385585643,0,TRUE,0.242266824582438,0.172334359832021,NA,0.0733673704418816
"VAST_RSR",39,200,"false_3",0,0.242322439006812,0.0742393380416211,0.00109823804151266,TRUE,0.242266824582438,0.172334359832021,NA,0.0733673704418816
"VAST_Selected",39,200,"real",1,0.985138501345019,0.091736529243615,0,TRUE,0.301173662698774,0.25235491083186,NA,0.0726702624272
"Covariate_Only",40,200,"real",1,1.39974462035804,0.180894503480492,5.31418582030694e-13,TRUE,0.265771447255464,0.155417388448247,NA,NA
"Covariate_Only",40,200,"false_1",0,-0.326496057747177,0.093015255818289,0.000556236678534879,TRUE,0.265771447255464,0.155417388448247,NA,NA
"Covariate_Only",40,200,"false_2",0,0.120685371574678,0.113146249311481,0.287456998167708,FALSE,0.265771447255464,0.155417388448247,NA,NA
"Covariate_Only",40,200,"false_3",0,-0.349314827913309,0.119117499942424,0.00376463850873758,TRUE,0.265771447255464,0.155417388448247,NA,NA
"VAST_Normal",40,200,"real",1,1.23613274504068,0.239737872229028,2.52032325009921e-07,TRUE,0.293872151891741,0.191061327357731,NA,0.0774650282718348
"VAST_Normal",40,200,"false_1",0,0.00212139264276659,0.185847048413274,0.990892566251745,FALSE,0.293872151891741,0.191061327357731,NA,0.0774650282718348
"VAST_Normal",40,200,"false_2",0,-0.0200944974010606,0.177145941906267,0.909685927824014,FALSE,0.293872151891741,0.191061327357731,NA,0.0774650282718348
"VAST_Normal",40,200,"false_3",0,-0.117962785669223,0.191900228172221,0.538746955356778,FALSE,0.293872151891741,0.191061327357731,NA,0.0774650282718348
"VAST_RSR",40,200,"real",1,1.39974462035804,0.14577705550692,0,TRUE,0.265771447255464,0.155417388448247,NA,0.0774650282718348
"VAST_RSR",40,200,"false_1",0,-0.326496057747179,0.0749579995495842,1.32630229974229e-05,TRUE,0.265771447255464,0.155417388448247,NA,0.0774650282718348
"VAST_RSR",40,200,"false_2",0,0.120685371574677,0.0911809189827495,0.185642094266284,FALSE,0.265771447255464,0.155417388448247,NA,0.0774650282718348
"VAST_RSR",40,200,"false_3",0,-0.34931482791331,0.0959929575904709,0.000273738044373917,TRUE,0.265771447255464,0.155417388448247,NA,0.0774650282718348
"VAST_Selected",40,200,"real",1,1.5860738644884,0.110123324935761,0,TRUE,0.288964309647216,0.189731539433446,NA,0.0775868854308366
"Covariate_Only",41,200,"real",1,0.477736378112081,0.0986723146650518,2.6151722138839e-06,TRUE,0.260178468816301,0.176149409793003,NA,NA
"Covariate_Only",41,200,"false_1",0,0.125533871762647,0.100866695945903,0.214790124424455,FALSE,0.260178468816301,0.176149409793003,NA,NA
"Covariate_Only",41,200,"false_2",0,0.0578326436300453,0.166626692206304,0.728906176291021,FALSE,0.260178468816301,0.176149409793003,NA,NA
"Covariate_Only",41,200,"false_3",0,0.597549631291134,0.144287455305009,5.13799559920052e-05,TRUE,0.260178468816301,0.176149409793003,NA,NA
"VAST_Normal",41,200,"real",1,0.771254747234782,0.202944725161981,0.000144509788410407,TRUE,0.268499024511248,0.189555559208835,NA,0.0794932207352777
"VAST_Normal",41,200,"false_1",0,0.00281900204203403,0.173006643593398,0.986999697615598,FALSE,0.268499024511248,0.189555559208835,NA,0.0794932207352777
"VAST_Normal",41,200,"false_2",0,0.179383088945718,0.209061265545251,0.39086995211033,FALSE,0.268499024511248,0.189555559208835,NA,0.0794932207352777
"VAST_Normal",41,200,"false_3",0,0.393038679642504,0.223786853124519,0.0790358021249545,FALSE,0.268499024511248,0.189555559208835,NA,0.0794932207352777
"VAST_RSR",41,200,"real",1,0.477736378112081,0.0698800392752577,8.11395395317049e-12,TRUE,0.260178468816301,0.176149409793003,NA,0.0794932207352777
"VAST_RSR",41,200,"false_1",0,0.125533871762647,0.0714341069041697,0.0788602114828062,FALSE,0.260178468816301,0.176149409793003,NA,0.0794932207352777
"VAST_RSR",41,200,"false_2",0,0.0578326436300451,0.118005540208604,0.624074360866221,FALSE,0.260178468816301,0.176149409793003,NA,0.0794932207352777
"VAST_RSR",41,200,"false_3",0,0.597549631291134,0.102184823350579,4.98315577690533e-09,TRUE,0.260178468816301,0.176149409793003,NA,0.0794932207352777
"VAST_Selected",41,200,"real",1,0.565810762645181,0.0681637548098487,1.11022302462516e-16,TRUE,0.271712687576589,0.190216110196399,NA,0.0771734020109242
"Covariate_Only",42,200,"real",1,1.17313634558278,0.118454093205223,5.45094981653814e-19,TRUE,0.271274407833119,0.182669763378889,NA,NA
"Covariate_Only",42,200,"false_1",0,-0.670070489748328,0.106789498753103,2.21840370596691e-09,TRUE,0.271274407833119,0.182669763378889,NA,NA
"Covariate_Only",42,200,"false_2",0,-0.512967434894432,0.163390197558482,0.00195526285507796,TRUE,0.271274407833119,0.182669763378889,NA,NA
"Covariate_Only",42,200,"false_3",0,0.0378632464623224,0.127433299400793,0.766689576375936,FALSE,0.271274407833119,0.182669763378889,NA,NA
"VAST_Normal",42,200,"real",1,0.985700178845554,0.186781866187031,1.31115575285889e-07,TRUE,0.284279805456723,0.190274014751993,NA,0.0795913711143598
"VAST_Normal",42,200,"false_1",0,-0.364200653052408,0.201230722491557,0.0703165619350151,FALSE,0.284279805456723,0.190274014751993,NA,0.0795913711143598
"VAST_Normal",42,200,"false_2",0,-0.301778550225921,0.219627385788165,0.169426809481584,FALSE,0.284279805456723,0.190274014751993,NA,0.0795913711143598
"VAST_Normal",42,200,"false_3",0,-0.0817118968745372,0.195263415251389,0.675603458228711,FALSE,0.284279805456723,0.190274014751993,NA,0.0795913711143598
"VAST_RSR",42,200,"real",1,1.17313634558278,0.0905929817646228,0,TRUE,0.27127440783312,0.182669763378889,NA,0.0795913711143598
"VAST_RSR",42,200,"false_1",0,-0.670070489748328,0.0816719697176874,2.22044604925031e-16,TRUE,0.27127440783312,0.182669763378889,NA,0.0795913711143598
"VAST_RSR",42,200,"false_2",0,-0.512967434894432,0.124959845518289,4.0421315215533e-05,TRUE,0.27127440783312,0.182669763378889,NA,0.0795913711143598
"VAST_RSR",42,200,"false_3",0,0.0378632464623228,0.0974602249398053,0.697646440683716,FALSE,0.27127440783312,0.182669763378889,NA,0.0795913711143598
"VAST_Selected",42,200,"real",1,1.24414531599447,0.0783663846066612,0,TRUE,0.302000065182176,0.210337895406993,NA,0.0745356746153037
"Covariate_Only",43,200,"real",1,1.5737600454574,0.0916535451450404,7.30642595724842e-41,TRUE,0.229601430180532,0.12322598134118,NA,NA
